DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	simple bar testing
LEGEND_TITLE	Example legend title
LEGEND_SHAPES	1	1	2	2
LEGEND_COLORS	#ff0000	#00ff00	#00ffff	#0000ff
LEGEND_LABELS	value1	value2	value3	value4
COLOR	#ffff00
WIDTH	1000
MARGIN	0
HEIGHT_FACTOR	1
BAR_SHIFT	0
BAR_ZERO	0

DATA
bin1835	1311.25612329511
bin1837	91.2178172727035
bin1839	0
bin1842	330.66458761355
bin1849	1619.11625659049
bin1850	1778.74743681772
bin1851	2280.44543181759
bin1852	1356.86503193146
bin1854	6909.74965840729
bin1856	87078.8088139546
bin1858	21595.8182393125
bin1864	2257.64097749941
bin1865	193.837861704495
bin1866	239.446770340847
bin1869	193.837861704495
bin1875	239.446770340847
bin1876	319.262360454462
bin1877	125.424498749967
bin1878	285.055678977198
bin1879	1345.46280477238
bin1880	387.67572340899
bin1881	364.871269090814
bin1882	319.262360454462
bin1884	307.860133295374
bin1885	2713.73006386293
bin1886	285.055678977198
bin1887	1014.79821715883
bin1889	1493.69175784052
bin1891	114.022271590879
bin1893	11.4022271590879
bin1894	11.4022271590879
bin1898	182.435634545407
bin1900	1744.54075534045
bin1902	1459.48507636326
bin1905	68.4133629545276
bin1906	182.435634545407
bin1907	11.4022271590879
bin1909	1003.39598999974
bin1910	399.077950568078
bin1911	741.144765340716
bin1912	2599.70779227205
bin1913	114.022271590879
bin1914	1208.63607886332
bin1915	912.178172727035
bin1918	3534.69041931726
bin1919	148.228953068143
bin1926	387.67572340899
bin1927	114.022271590879
bin1930	148.228953068143
bin1940	57.0111357954397
bin1943	102.620044431791
bin1944	45.6089086363517
bin1946	125.424498749967
bin1948	5119.59999443048
bin1951	159.631180227231
bin1956	22.8044543181759
bin1957	399.077950568078
bin1958	205.240088863583
bin1963	91.2178172727035
bin1965	11.4022271590879
bin1966	34.2066814772638
bin1974	125.424498749967
bin1975	798.155901136156
bin1976	136.826725909055
bin1978	114.022271590879
bin1981	125.424498749967
bin1982	91.2178172727035
bin1984	148.228953068143
bin1987	775.35144681798
bin2001	125.424498749967
bin2002	148.228953068143
bin2003	45.6089086363517
bin2008	934.982627045211
bin2010	18061.1278199953
bin2014	136.826725909055
bin2024	1550.70289363596
bin2025	296.457906136286
bin2030	1197.23385170423
bin2046	68.4133629545276
bin2053	114.022271590879
bin2057	114.022271590879
bin2060	125.424498749967
bin2064	866.569264090683
bin2065	136.826725909055
bin2066	387.67572340899
bin2067	171.033407386319
bin2069	171.033407386319
bin2073	809.558128295243
bin2074	228.044543181759
bin2077	45.6089086363517
bin2078	114.022271590879
bin2081	216.642316022671
bin2082	171.033407386319
bin2084	159.631180227231
bin2085	91.2178172727035
bin2086	809.558128295243
bin2087	125.424498749967
bin2088	889.373718408859
bin2093	57.0111357954397
bin2095	957.787081363387
bin2096	45.6089086363517
bin2098	125.424498749967
bin2101	216.642316022671
bin2102	136.826725909055
bin2103	353.469041931726
bin2106	684.133629545276
bin2109	706.938083863452
bin2111	649.926948068012
bin2113	307.860133295374
bin2114	763.949219658892
bin2120	57.0111357954397
bin2121	934.982627045211
bin2122	513.100222158957
bin2123	364.871269090814
bin2124	91.2178172727035
bin2125	171.033407386319
bin2127	752.546992499804
bin2128	136.826725909055
bin2129	980.591535681563
bin2130	53772.9032822587
bin2132	410.480177727166
bin2133	239.446770340847
bin2150	11.4022271590879
bin2151	22.8044543181759
bin2152	34.2066814772638
bin2155	1322.6583504542
bin2156	136.826725909055
bin2160	68.4133629545276
bin2164	307.860133295374
bin2169	2155.02093306762
bin2180	285.055678977198
bin2181	57.0111357954397
bin2183	57.0111357954397
bin2184	68.4133629545276
bin2195	285.055678977198
bin2200	501.697994999869
bin2201	91.2178172727035
bin2208	79.8155901136156
bin2210	114.022271590879
bin2220	57.0111357954397
bin2229	114.022271590879
bin2253	68.4133629545276
bin2256	193.837861704495
bin2259	581.513585113485
bin2261	125.424498749967
bin2264	193.837861704495
bin2269	216.642316022671
bin2272	148.228953068143
bin2275	91.2178172727035
bin2279	364.871269090814
bin2281	148.228953068143
bin2287	22.8044543181759
bin2288	22.8044543181759
bin2289	57.0111357954397
bin2290	11.4022271590879
bin2294	22.8044543181759
bin2296	205.240088863583
bin2298	1926.97638988586
bin2299	34.2066814772638
bin2301	11.4022271590879
bin2302	22.8044543181759
bin2303	0
bin2304	11.4022271590879
bin2312	934.982627045211
bin2320	2736.5345181811
bin2322	1060.40712579518
bin2329	3090.00356011283
bin2330	4253.0307303398
bin2331	3044.39465147648
bin2332	2280.44543181759
bin2338	11.4022271590879
bin2339	11.4022271590879
bin2340	0
bin2341	22.8044543181759
bin2343	34.2066814772638
bin2345	307.860133295374
bin2360	91.2178172727035
bin2363	193.837861704495
bin2379	68.4133629545276
bin2380	695.535856704364
bin2381	4583.69531795335
bin2383	2246.23875034032
bin2384	68.4133629545276
bin2392	296.457906136286
bin2394	136.826725909055
bin2400	934.982627045211
bin2403	513.100222158957
bin2404	638.524720908924
bin2410	171.033407386319
bin2414	4424.06413772612
bin2429	743664.657542874
bin2432	1858.56302693133
bin2433	136.826725909055
bin2435	68.4133629545276
bin2436	957.787081363387
bin2437	125.424498749967
bin2441	262.251224659023
bin2442	4948.56658704416
bin2443	2234.83652318124
bin2445	68.4133629545276
bin2446	182.435634545407
bin2448	205.240088863583
bin2452	136.826725909055
bin2455	182.435634545407
bin2457	79.8155901136156
bin2463	79.8155901136156
bin2465	2246.23875034032
bin2466	171.033407386319
bin2467	114.022271590879
bin2468	159.631180227231
bin2476	342.066814772638
bin2492	0
bin2494	321713.839293666
bin2499	458403.738476812
bin2501	3129341.24381168
bin2504	627.122493749837
bin2506	8248291.3112941
bin2507	2243764.4670468
bin2508	2554224.30813445
bin2509	307.860133295374
bin2511	1493.69175784052
bin2512	592.915812272573
bin2514	91.2178172727035
bin2515	45.6089086363517
bin2517	60329.1838987343
bin2526	114.022271590879
bin2548	3876.7572340899
bin2552	410.480177727166
bin2556	467.491313522605
bin2557	136.826725909055
bin2558	22.8044543181759
bin2561	832.362582613419
bin2570	923.580399886123
bin2582	102.620044431791
bin2584	296.457906136286
bin2585	22.8044543181759
bin2592	718.34031102254
bin2596	57.0111357954397
bin2597	547.306903636221
bin2599	1413.8761677269
bin2603	3728.52828102175
bin2605	627.122493749837
bin2611	1835.75857261316
bin2623	501.697994999869
bin2625	342.066814772638
bin2628	273.65345181811
bin2633	285.055678977198
bin2634	216.642316022671
bin2636	79.8155901136156
bin2637	364.871269090814
bin2643	45.6089086363517
bin2644	0
bin2645	11.4022271590879
bin2653	319.262360454462
bin2657	11.4022271590879
bin2660	68.4133629545276
bin2661	159.631180227231
bin2668	34.2066814772638
bin2673	239.446770340847
bin2676	34.2066814772638
bin2677	843.764809772507
bin2678	182.435634545407
bin2680	205.240088863583
bin2682	11.4022271590879
bin2683	68.4133629545276
bin2684	330.66458761355
bin2685	57.0111357954397
bin2686	1163.02717022697
bin2693	68.4133629545276
bin2694	615.720266590749
bin2695	193.837861704495
bin2696	22.8044543181759
bin2698	4458.27081920338
bin2699	11.4022271590879
bin2700	615.720266590749
bin2704	934.982627045211
bin2706	6579.08507079374
bin2711	250.848997499935
bin2712	410.480177727166
bin2713	216.642316022671
bin2715	661.3291752271
bin2718	239.446770340847
bin2725	45.6089086363517
bin2727	22.8044543181759
bin2744	19851.2774839721
bin2748	0
bin2749	91.2178172727035
bin2754	239.446770340847
bin2757	410.480177727166
bin2761	2246.23875034032
bin2793	262.251224659023
bin2804	421.882404886254
bin2805	319.262360454462
bin2810	832.362582613419
bin2811	421.882404886254
bin2839	68.4133629545276
bin2874	3375.05923909003
bin2883	957.787081363387
bin2897	1505.09398499961
bin2905	250.848997499935
bin2906	239.446770340847
bin2907	114.022271590879
bin2949	57.0111357954397
bin2952	193.837861704495
bin2958	216.642316022671
bin2959	1254.24498749967
bin2961	285.055678977198
bin2964	501.697994999869
bin2965	239.446770340847
bin2967	228.044543181759
bin2968	387.67572340899
