DATASET_SIMPLEBAR
SEPARATOR TAB
DATASET_LABEL	simple bar testing
LEGEND_TITLE	Example legend title
LEGEND_SHAPES	1	1	2	2
LEGEND_COLORS	#ff0000	#00ff00	#00ffff	#0000ff
LEGEND_LABELS	value1	value2	value3	value4
COLOR	#ffff00
WIDTH	1000
MARGIN	0
HEIGHT_FACTOR	1
BAR_SHIFT	0
BAR_ZERO	0

DATA
bin1854	7341.32341409861
bin1856	46860.6664672123
bin1858	19526.1826901617
bin1864	249.778755213414
bin1865	32.5798376365323
bin1866	43.4397835153764
bin1869	139506.864759631
bin1875	189831.853962195
bin1876	320172.924400082
bin1877	137052.516991012
bin1878	176995.397933401
bin1879	1278584.86809983
bin1880	452718.563851374
bin1881	347170.749854888
bin1882	269142.038715393
bin1884	211714.644908066
bin1885	2708557.38175075
bin1886	139202.786275024
bin1887	902048.824588548
bin1889	32.5798376365323
bin1891	138019.05217423
bin1893	32623.2774200477
bin1894	10.8599458788441
bin1898	32.5798376365323
bin1900	141.179296424973
bin1902	542.997293942205
bin1905	32.5798376365323
bin1906	70361.5893490309
bin1907	43.4397835153764
bin1909	983997.976190306
bin1910	355446.028614567
bin1911	689639.143144237
bin1912	2031092.2379367
bin1913	103897.102222901
bin1914	977.395129095969
bin1915	455813.648426844
bin1918	988.255074974813
bin1919	149139.636754166
bin1926	119.459404667285
bin1927	86.8795670307528
bin1930	153418.455430431
bin1940	21.7198917576882
bin1943	32.5798376365323
bin1944	21.7198917576882
bin1946	77366.2544408853
bin1948	2867.02571201484
bin1951	32.5798376365323
bin1956	47251.6245188507
bin1957	111694.543363912
bin1958	198704.42974521
bin1963	110098.131319721
bin1965	4767.51624081256
bin1966	3127.6644131071
bin1974	229372.916907066
bin1975	569137.183672583
bin1976	181361.096176696
bin1978	177625.274794374
bin1981	160010.442578889
bin1982	80265.8599905367
bin1984	156600.419572932
bin1987	130.319350546129
bin2001	113540.734163315
bin2002	149150.496700045
bin2003	217.198917576882
bin2008	271.498646971102
bin2010	423.53788927492
bin2014	54.2997293942205
bin2024	314.938430486479
bin2025	86.8795670307528
bin2030	1422.65291012858
bin2046	97869.832260143
bin2053	64008.5210099071
bin2057	133805.393173238
bin2060	83350.0846201284
bin2064	715377.214877097
bin2065	167297.466263593
bin2066	267437.027212415
bin2067	284888.960239717
bin2069	133523.034580388
bin2073	781525.145225137
bin2074	202614.010261594
bin2077	143503.324843046
bin2078	92678.7781300555
bin2081	178787.28900341
bin2082	220576.360745202
bin2084	155525.284930926
bin2085	89920.3518768291
bin2086	902244.303614367
bin2087	110738.868126573
bin2088	861617.246081612
bin2093	117830.412785458
bin2095	899138.359093018
bin2096	89996.371497981
bin2098	164300.121201032
bin2101	176919.378312249
bin2102	131220.726054073
bin2103	444204.36628236
bin2106	333096.259995906
bin2109	561318.022639815
bin2111	588924.005063836
bin2113	244609.420975084
bin2114	636197.349474445
bin2120	104993.956756665
bin2121	956011.895660525
bin2122	347268.489367798
bin2123	438198.816211359
bin2124	154678.209152376
bin2125	164376.140822184
bin2127	627303.053799672
bin2128	179971.023104204
bin2129	819057.118182422
bin2130	39932.0209965097
bin2132	184.61907994035
bin2133	152.039242303817
bin2150	0
bin2151	86.8795670307528
bin2152	76.0196211519087
bin2155	716.75642800371
bin2156	76.0196211519087
bin2160	10.8599458788441
bin2164	77974.4114101006
bin2169	868.795670307528
bin2180	297866.595564936
bin2181	138105.93174126
bin2183	93569.2936921207
bin2184	88508.5589125794
bin2195	281978.494744187
bin2200	441087.561815132
bin2201	81960.0115476364
bin2208	38693.9871663215
bin2210	314.938430486479
bin2220	32970.7956881707
bin2229	8981.17524180407
bin2253	151572.264631027
bin2256	328969.480561945
bin2259	839995.093836833
bin2261	193513.375615123
bin2264	209401.476435872
bin2269	205448.456135973
bin2272	266003.514356407
bin2275	150660.029177204
bin2279	518823.054415898
bin2281	194002.073179671
bin2287	10.8599458788441
bin2288	32.5798376365323
bin2289	10.8599458788441
bin2290	21.7198917576882
bin2294	10.8599458788441
bin2296	124270.360691613
bin2298	54.2997293942205
bin2299	21.7198917576882
bin2301	21.7198917576882
bin2302	10.8599458788441
bin2303	10.8599458788441
bin2304	0
bin2312	32.5798376365323
bin2320	2671.54668619565
bin2322	466.977672790296
bin2329	1933.07036643425
bin2330	325.798376365323
bin2331	542.997293942205
bin2332	65.1596752730646
bin2338	43.4397835153764
bin2339	0
bin2340	0
bin2341	32.5798376365323
bin2343	206.338971698038
bin2345	239233.747765057
bin2360	54.2997293942205
bin2363	166406.950701528
bin2379	21.7198917576882
bin2380	173.759134061506
bin2381	1911.35047467656
bin2383	217.198917576882
bin2384	32.5798376365323
bin2392	325.798376365323
bin2394	10.8599458788441
bin2400	358.378214001855
bin2403	1346.63328897667
bin2404	650858.276410884
bin2410	21.7198917576882
bin2414	2845.30582025715
bin2429	4843.53586196447
bin2432	955.67523733828
bin2433	91571.0636504134
bin2435	86575.4885461451
bin2436	832708.070152129
bin2437	110217.590724389
bin2441	173.759134061506
bin2442	2313.16847219379
bin2443	7428.20298112936
bin2445	21.7198917576882
bin2446	251548.926391666
bin2448	121066.676657354
bin2452	149671.774102229
bin2455	163159.826883754
bin2457	98434.5494458429
bin2463	61966.8511846844
bin2465	499.557510426828
bin2466	86.8795670307528
bin2467	86.8795670307528
bin2468	54.2997293942205
bin2476	553.857239821049
bin2492	38422.4885193504
bin2494	2117.6894463746
bin2499	39975.4607800251
bin2501	4485.15764796261
bin2504	617507.382616954
bin2506	6287.90866385073
bin2507	4691.49661966065
bin2508	2389.1880933457
bin2509	302460.352671687
bin2511	1247644.882291
bin2512	444584.46438812
bin2514	67787.7821757449
bin2515	125595.274088832
bin2517	17256.4540014833
bin2526	187486.105652364
bin2548	293.218538728791
bin2552	32.5798376365323
bin2556	76.0196211519087
bin2557	65.1596752730646
bin2558	52909.6563217284
bin2561	738.476319761399
bin2570	673.316644488334
bin2582	21.7198917576882
bin2584	199942.463575399
bin2585	32.5798376365323
bin2592	110575.968938391
bin2596	32.5798376365323
bin2597	532.137348063361
bin2599	1248.89377606707
bin2603	4191.93910923382
bin2605	54.2997293942205
bin2611	532.137348063361
bin2623	470670.054389103
bin2625	366577.473140382
bin2628	141.179296424973
bin2633	86.8795670307528
bin2634	108.599458788441
bin2636	32.5798376365323
bin2637	322735.871627489
bin2643	76.0196211519087
bin2644	0
bin2645	32.5798376365323
bin2653	206208.652347492
bin2657	0
bin2660	72761.6373882554
bin2661	113714.493297377
bin2668	21.7198917576882
bin2673	166037.712541647
bin2676	65.1596752730646
bin2677	854210.76299224
bin2678	195153.227442828
bin2680	127571.784238782
bin2682	21.7198917576882
bin2683	65561.4932705818
bin2684	334432.033339004
bin2685	35273.1042144856
bin2686	703898.252083159
bin2693	169045.917550087
bin2694	608352.448241089
bin2695	434.397835153764
bin2696	238.91880933457
bin2698	879.655616186372
bin2699	0
bin2700	456.117726911452
bin2704	985507.508667465
bin2706	5696334.83199246
bin2711	260790.740334562
bin2712	249442.09689117
bin2713	214331.891864867
bin2715	749412.285261395
bin2718	86.8795670307528
bin2725	86.8795670307528
bin2727	32.5798376365323
bin2744	13216.5541345533
bin2748	0
bin2749	0
bin2754	97.7395129095969
bin2757	195.479025819194
bin2761	499.557510426828
bin2793	211801.524475096
bin2804	3062.50473783404
bin2805	488.697564547984
bin2810	336.658322244167
bin2811	1085.99458788441
bin2839	43.4397835153764
bin2874	3464.32273535127
bin2883	412.677943396076
bin2897	1452756.68010473
bin2905	220587.220691081
bin2906	184521.34042744
bin2907	140277.920917029
bin2949	48435.3586196447
bin2952	146576.689526759
bin2958	119644.023747225
bin2959	1128250.63729899
bin2961	247595.906091767
bin2964	409886.937305213
bin2965	275820.905430882
bin2967	184184.682105196
bin2968	248595.02111262
